text,retweet_count,favorite_count,created_at,preprocessed_text,sentiment_neg,sentiment_pos,sentiment_neutral,sentiment,sentiment_group,ORG_entities,GPE_entities
"@PaulaKernan @MTNza Absolutly. Remember when Apple updated everyones phones (iphone6)and the battery started giving problems only so that they forced to upgrade. Its bad.

For when you have time: 

""scams that become normal everyday life"" 

https://t.co/dw4hYfEs0L",0,1,2023-06-08 08:45:37+00:00,"['paulakernan', 'mtnza', 'absolutly', 'remember', 'apple', 'updated', 'everyones', 'phone', 'iphone6and', 'battery', 'started', 'giving', 'problem', 'forced', 'upgrade', 'bad', 'time', 'scam', 'become', 'normal', 'everyday', 'life']",0.399,0.074,0.526,-0.8885,Negative,['paulakernan mtnza'],[]
"@LLBroadwell That one battery over service life, has got me thinking of some questions.",0,1,2023-06-08 08:12:01+00:00,"['broadwell', 'one', 'battery', 'service', 'life', 'got', 'thinking', 'question']",0.0,0.0,1.0,0.0,Neutral,[],[]
"Hydrovolt (JV between Swedish battery maker Northvolt and Norwegian energy/aluminium giant Hydro) in Norway. 

Can recycle all end-of-life (EOL) EV batteries in Norway, but also from other countries.

Began operations in May 2022.

https://t.co/nfNjcThPWs

3/",0,1,2023-06-08 07:43:51+00:00,"['hydrovolt', 'jv', 'swedish', 'battery', 'maker', 'northvolt', 'norwegian', 'energyaluminium', 'giant', 'hydro', 'norway', 'recycle', 'endoflife', 'eol', 'ev', 'battery', 'norway', 'also', 'country', 'began', 'operation', 'may', '2022', '3']",0.0,0.0,1.0,0.0,Neutral,[],[]
"@AaplParody At MRP it’s a bad deal, but you can get the M1 as low as $700 at some retail outlets on sales and stuff. At that price it’s a very good deal. Solid performance, good battery life, especially for students.",0,1,2023-06-08 07:37:35+00:00,"['aaplparody', 'mrp', '’', 'bad', 'deal', 'get', 'm1', 'low', '700', 'retail', 'outlet', 'sale', 'stuff', 'price', '’', 'good', 'deal', 'solid', 'performance', 'good', 'battery', 'life', 'especially', 'student']",0.187,0.247,0.567,0.2023,Positive,['aaplparody mrp'],[]
@balajis I am a user for oculus quest and my 2 cents 1) Less bulky ( less weight ) 2) battery life ( higher ) 3) the games ( not expensive ) maybe membership model like Amazon prime 4) No external handles 5 ) User experience can be made better for eg - recognizing the floor height.,0,1,2023-06-08 07:31:08+00:00,"['balajis', 'user', 'oculus', 'quest', '2', 'cent', '1', 'le', 'bulky', 'le', 'weight', '2', 'battery', 'life', 'higher', '3', 'game', 'expensive', 'maybe', 'membership', 'model', 'like', 'amazon', 'prime', '4', 'external', 'handle', '5', 'user', 'experience', 'made', 'better', 'eg', 'recognizing', 'floor', 'height']",0.0,0.208,0.792,0.7269,Positive,[],[]
"@yours_nottruly It’s GOOD GOOD! 
Like love how good the battery life is and especially how good the camera is. I’m like shook lmao",0,1,2023-06-08 06:59:39+00:00,"['yoursnottruly', '’', 'good', 'good', 'like', 'love', 'good', 'battery', 'life', 'especially', 'good', 'camera', '’', 'like', 'shook', 'lmao']",0.045,0.794,0.161,0.9729,Positive,[],[]
@itsme_Bhargavv @Trolling_isart Yes I also have noticed it. In summer performance of my S22 and 21 FE got so inferior and it's battery life is Horrible. 3- 4 hours of SOT is unacceptable in phone that is just 6 months old.,0,1,2023-06-08 06:53:43+00:00,"['tsmebhargavv', 'trollingisart', 'yes', 'also', 'noticed', 'summer', 'performance', 's22', '21', 'fe', 'got', 'inferior', 'battery', 'life', 'horrible', '3', '4', 'hour', 'sot', 'unacceptable', 'phone', '6', 'month', 'old']",0.318,0.093,0.588,-0.7579,Negative,[],[]
"@theramalmedia Yep, my 13 Pro seems a lot smoother and my battery life is really good compared to iOS 16",0,1,2023-06-08 06:32:00+00:00,"['theramalmedia', 'yep', '13', 'pro', 'seems', 'lot', 'smoother', 'battery', 'life', 'really', 'good', 'compared', 'io', '16']",0.0,0.31,0.69,0.659,Positive,[],[]
"HUAWEI Band 8
https://t.co/AZRxlbbwAU
✓ Scientific Sleep Tracking
✓ SpO2 Tracking
✓ 9 Days Battery Life
✓ supported Android 6.0 / iOS 9.0 

#Huawei #HuaweiBand7 #Wearables #FitnessTrackers #Fitness  #HuaweiBand8diShopee https://t.co/5b28eAtWSg",0,1,2023-06-08 06:20:15+00:00,"['huawei', 'band', '8', '✓', 'scientific', 'sleep', 'tracking', '✓', 'spo2', 'tracking', '✓', '9', 'day', 'battery', 'life', '✓', 'supported', 'android', '60', 'io', '90', 'huawei', 'huaweiband7', 'wearable', 'fitnesstrackers', 'fitness', 'huaweiband8dishopee']",0.0,0.188,0.812,0.5267,Positive,['huaweiband7'],[]
"@HansNoordsij @us_merick @HHestbech @mzjacobson I have a solar PV &amp; battery system (UK) which is efficient in Summer but late Autumn to late Spring we rely 85-90% on the grid. However, my point is that no wind/solar/battery system is renewable. The metals/materials used in manufacture are not currently re-used at end of life.",0,1,2023-06-08 05:39:06+00:00,"['hansnoordsij', 'usmerick', 'hhestbech', 'mzjacobson', 'solar', 'pv', 'amp', 'battery', 'system', 'uk', 'efficient', 'summer', 'late', 'autumn', 'late', 'spring', 'rely', '8590', 'grid', 'however', 'point', 'windsolarbattery', 'system', 'renewable', 'metalsmaterials', 'used', 'manufacture', 'currently', 'reused', 'end', 'life']",0.0,0.085,0.915,0.4215,Positive,[],[]
"@dsurkov_ @jialepumpkin @NickerTenpenny @TheGalox_ ofcourse a G lap with all its power cosumption, bulk body, poor thermals and garbage battery life will give you a better ""gaming experience"". only and only when it is pluged in. the macbook use case is entirely different and can be truly called a powerful portable machine.",0,1,2023-06-08 05:08:04+00:00,"['dsurkov', 'jialepumpkin', 'nickertenpenny', 'thegalox', 'ofcourse', 'g', 'lap', 'power', 'cosumption', 'bulk', 'body', 'poor', 'thermal', 'garbage', 'battery', 'life', 'give', 'better', 'gaming', 'experience', 'pluged', 'macbook', 'use', 'case', 'entirely', 'different', 'truly', 'called', 'powerful', 'portable', 'machine']",0.082,0.234,0.685,0.6983,Positive,[],[]
Nice battery life💀🤝 https://t.co/omDyRBYx6j,0,1,2023-06-08 04:35:36+00:00,"['ce', 'battery', 'life💀🤝']",0.0,0.0,1.0,0.0,Neutral,[],[]
"@K8EDB @Apple I think the price is mostly an issue because of battery life and form factor

if it was closer on the spectrum to ray bans than ski goggles and the battery was more like 5hrs+ it would actually be highly compelling for its price to most people",0,1,2023-06-08 03:51:20+00:00,"['8edb', 'apple', 'think', 'price', 'mostly', 'issue', 'battery', 'life', 'form', 'factor', 'closer', 'spectrum', 'ray', 'ban', 'ski', 'goggles', 'battery', 'like', '5hrs', 'would', 'actually', 'highly', 'compelling', 'price', 'people']",0.119,0.155,0.726,0.024,Positive,[],[]
Downloaded iOS17 beta on day one bc I’m impatient. Now my battery life is in shambles,0,1,2023-06-08 03:42:03+00:00,"['downloaded', 'ios17', 'beta', 'day', 'one', 'bc', '’', 'impatient', 'battery', 'life', 'shamble']",0.196,0.0,0.804,-0.296,Negative,[],[]
"@Trolling_isart Yess
I do wash my s21fe for like 5 to 7 times a day 😂
They should promote IP rating as ""liquid cooling supported""
Moreover, 5G doesn't work when the phone is heated, and because of that I've got the worst battery life and 5G experience this summer with this phone.",0,1,2023-06-08 03:05:16+00:00,"['trollingisart', 'yes', 'wash', 's21fe', 'like', '5', '7', 'time', 'day', '😂', 'promote', 'ip', 'rating', 'liquid', 'cooling', 'supported', 'moreover', '5g', 'doesnt', 'work', 'phone', 'heated', 'ive', 'got', 'worst', 'battery', 'life', '5g', 'experience', 'summer', 'phone']",0.11,0.272,0.618,0.6124,Positive,[],[]
3500 for goggles with a two hour battery life is crazy,0,1,2023-06-08 02:27:00+00:00,"['3500', 'goggles', 'two', 'hour', 'battery', 'life', 'crazy']",0.286,0.0,0.714,-0.34,Negative,[],[]
"After all these years.
The headphone jack is long since gone.

Battery gone.

But it still has life. AND ALL MY SONGS.

and I forgot all the size files are like maybe from 3KB to 12 KP. https://t.co/owQlsydmP3",0,1,2023-06-08 02:10:56+00:00,"['year', 'headphone', 'jack', 'long', 'since', 'gone', 'battery', 'gone', 'still', 'life', 'song', 'forgot', 'size', 'file', 'like', 'maybe', '3kb', '12', 'kp']",0.0,0.122,0.878,0.3612,Positive,[],[]
I installed #iOS17 yesterday and have been testing it ever since… the battery life is okay. Here’s my battery life and a few album covers! #AirQuality #athenagpt #binance #Messi𓃵 #smoke #WTCFinal2023 https://t.co/t3Sip2XzsI,0,1,2023-06-08 01:45:10+00:00,"['installed', 'ios17', 'yesterday', 'testing', 'ever', 'since…', 'battery', 'life', 'okay', '’', 'battery', 'life', 'album', 'cover', 'airquality', 'athenagpt', 'binance', 'messi𓃵', 'smoke', 'wtcfinal2023']",0.0,0.095,0.905,0.2263,Positive,['wtcfinal2023'],[]
Is it just me or is battery life on iOS 17 significantly worse than iOS 16???,0,1,2023-06-08 01:39:34+00:00,"['battery', 'life', 'io', '17', 'significantly', 'worse', 'io', '16']",0.307,0.0,0.693,-0.4767,Negative,[],[]
"@moss_sphagnum No brand printed anywhere on it. I bought it by mistake on Amazon in 2020 thinking they would measure co2 too and could not return. I have two of these (yeah, I know) but they are reliable (same reading as Airthings), although only measure PM and battery life is awful…",0,1,2023-06-08 01:24:56+00:00,"['mosssphagnum', 'brand', 'printed', 'anywhere', 'bought', 'mistake', 'amazon', '2020', 'thinking', 'would', 'measure', 'co2', 'could', 'return', 'two', 'yeah', 'know', 'reliable', 'reading', 'airthings', 'although', 'measure', 'pm', 'battery', 'life', 'awful…']",0.082,0.133,0.785,0.128,Positive,[],[]
"@WordWarrior9 It will not instantly damage the phone's battery but will lessen it's life cycle/health. But if you feel the phone is hotter than normal while using it with charger in, better stop and let it charge first.",0,1,2023-06-08 01:10:35+00:00,"['wordwarrior9', 'instantly', 'damage', 'phone', 'battery', 'lessen', 'life', 'cyclehealth', 'feel', 'phone', 'hotter', 'normal', 'using', 'charger', 'better', 'stop', 'let', 'charge', 'first']",0.222,0.119,0.658,-0.3612,Negative,[],[]
@Apple Only 2 hours of battery life,0,1,2023-06-08 01:10:10+00:00,"['apple', '2', 'hour', 'battery', 'life']",0.0,0.0,1.0,0.0,Neutral,[],[]
"JLab Epic Air Sport ANC True Wireless Bluetooth 5 In Ear Earbuds Headphones for Working Out Ip66 Sweatproof 15-Hour Battery Life, 55-Hour Charging Case Music Controls 3 Eq Sound Settings (Black)
https://t.co/kD7dN6ts6A",0,1,2023-06-08 01:09:36+00:00,"['jlab', 'epic', 'air', 'sport', 'anc', 'true', 'wireless', 'bluetooth', '5', 'ear', 'earbuds', 'headphone', 'working', 'ip66', 'sweatproof', '15hour', 'battery', 'life', '55hour', 'charging', 'case', 'music', 'control', '3', 'eq', 'sound', 'setting', 'black']",0.0,0.101,0.899,0.4215,Positive,"['anc', 'ip66']",[]
"@warriornona haha that’s hilarious! and you’re really pushing the battery life of your phone, yeah?

#SaveWarriorNun #WarriorNun",0,1,2023-06-08 00:51:57+00:00,"['warriornona', 'haha', '’', 'hilarious', '’', 'really', 'pushing', 'battery', 'life', 'phone', 'yeah', 'savewarriornun', 'warriornu']",0.0,0.497,0.503,0.7845,Positive,[],[]
"@uprootedoakland ""My max battery life, is like, around 11 hours, unless I go into low-power mode a lot sooner.""",0,1,2023-06-08 00:38:46+00:00,"['uprootedoakland', 'max', 'battery', 'life', 'like', 'around', '11', 'hour', 'unless', 'go', 'lowpower', 'mode', 'lot', 'sooner']",0.0,0.161,0.839,0.3612,Positive,[],[]
"@TheGalox_ I'm hoping it improves my Watch5's battery life, it lasts basically just a full day currently 
Sadly the beta isn't available in my country yet",0,1,2023-06-08 00:25:53+00:00,"['thegalox', 'im', 'hoping', 'improves', 'watch5s', 'battery', 'life', 'last', 'basically', 'full', 'day', 'currently', 'sadly', 'beta', 'isnt', 'available', 'country', 'yet']",0.12,0.239,0.641,0.4215,Positive,[],[]
@MrD_CTE We really like the Finch robot. The battery life is awesome. #csk8,0,1,2023-06-08 00:23:23+00:00,"['mrdcte', 'really', 'like', 'finch', 'robot', 'battery', 'life', 'awesome', 'csk8']",0.0,0.496,0.504,0.7841,Positive,[],['csk8']
@clbergpowers How is the battery life on it?,0,1,2023-06-08 00:04:55+00:00,"['clbergpowers', 'battery', 'life']",0.0,0.0,1.0,0.0,Neutral,[],[]
@pollbein @Apple 8 hr battery life? 🔋 not bad for Apple product,0,1,2023-06-08 00:02:36+00:00,"['pollbein', 'apple', '8', 'hr', 'battery', 'life', '🔋', 'bad', 'apple', 'product']",0.333,0.0,0.667,-0.5423,Negative,[],[]
"Amazfit GTR 2 Smart Watch, 1.39"" AMOLED Display, SpO2 &amp; Stress Monitor, Built-in Alexa, Built-in GPS, Bluetooth Phone Calls, 3GB Music Storage, 14-Day Battery Life, 90 Sports Modes (Sport Edition)
https://t.co/XTUhfI3V74",0,1,2023-06-07 23:50:02+00:00,"['amazfit', 'gtr', '2', 'smart', 'watch', '139', 'amoled', 'display', 'spo2', 'amp', 'stress', 'monitor', 'builtin', 'alexa', 'builtin', 'gps', 'bluetooth', 'phone', 'call', '3gb', 'music', 'storage', '14day', 'battery', 'life', '90', 'sport', 'mode', 'sport', 'edition']",0.086,0.083,0.831,-0.0258,Negative,['builtin'],[]
@Danylokro77 @dalevon_digital Battery life has mostly remained the same on my P7 Pro in my experience.,0,1,2023-06-07 23:35:03+00:00,"['danylokro77', 'dalevondigital', 'battery', 'life', 'mostly', 'remained', 'p7', 'pro', 'experience']",0.0,0.0,1.0,0.0,Neutral,[],[]
Low‐Temperature Fabrication of Bulk‐Type All‐Solid‐State Lithium‐Ion Battery Utilizing Nanosized Garnet Solid Electrolytes https://t.co/Nz1w4qb8uT,0,1,2023-06-08 09:20:46+00:00,"['ow‐temperature', 'fabrication', 'bulk‐type', 'all‐solid‐state', 'lithium‐ion', 'battery', 'utilizing', 'nanosized', 'garnet', 'solid', 'electrolyte']",0.0,0.138,0.862,0.1531,Positive,[],[]
"https://t.co/ITqL52mcjQ MeitY transferred the recycling technology of low-cost lithium-ion batteries to nine recycling firms and nine more firms have got letters of intent.
#batteries #recycling #technology #lithiumion #Lithium #BusinessNews 
@GoI_MeitY @TelanganaCMO @NITIAayog https://t.co/FjhdBkKl1X",0,1,2023-06-08 08:34:48+00:00,"['meity', 'transferred', 'recycling', 'technology', 'lowcost', 'lithiumion', 'battery', 'nine', 'recycling', 'firm', 'nine', 'firm', 'got', 'letter', 'intent', 'battery', 'recycling', 'technology', 'lithiumion', 'lithium', 'businessnews', 'goimeity', 'telanganacmo', 'nitiaayog']",0.0,0.0,1.0,0.0,Neutral,[],[]
"@sibaburck (8) guilt really because we don't have blood directly on our hands. The animal agriculture industry is the worst example of this, but so are other things too like the lithium ion battery industry which uses slavery to acquire cobalt. 80% of all cobalt used in the world comes from",0,1,2023-06-08 08:32:08+00:00,"['sibaburck', '8', 'guilt', 'really', 'dont', 'blood', 'directly', 'hand', 'animal', 'agriculture', 'industry', 'worst', 'example', 'thing', 'like', 'lithium', 'ion', 'battery', 'industry', 'us', 'slavery', 'acquire', 'cobalt', '80', 'cobalt', 'used', 'world', 'come']",0.357,0.066,0.577,-0.9028,Negative,[],[]
"@Justinsteer3 @ColinThomas1951 @philYoung17 @strangerous10 There are other battery chemistries. Lithium ion got a head start.
With due respect, you seem to want renewables to fail.
This is not the evidence so far.
My daughter with solar panels hasn’t paid an electricity bill in 2 yrs. 
Can’t put that genie back the bottle.
Bye",0,1,2023-06-08 06:45:33+00:00,"['justinsteer3', 'colinthomas1951', 'philyoung17', 'strangerous10', 'battery', 'chemistry', 'lithium', 'ion', 'got', 'head', 'start', 'due', 'respect', 'seem', 'want', 'renewables', 'fail', 'evidence', 'far', 'daughter', 'solar', 'panel', '’', 'paid', 'electricity', 'bill', '2', 'yr', '’', 'put', 'genie', 'back', 'bottle', 'bye']",0.097,0.123,0.78,-0.0258,Negative,[],[]
"P.I.T. 20V Cordless Angle Grinder, 4 1/2 in. Power Angle Grinder 7/8 in.Arbor with 4.0 Ah Lithium-ion Battery and Charger, Diamond Cutting Wheel and Flap Discs
https://t.co/xIilurNibu https://t.co/jrH7R9PBgH",0,1,2023-06-08 06:28:37+00:00,"['pit', '20v', 'cordless', 'angle', 'grinder', '4', '12', 'power', 'angle', 'grinder', '78', 'inarbor', '40', 'ah', 'lithiumion', 'battery', 'charger', 'diamond', 'cutting', 'wheel', 'flap', 'disc']",0.066,0.105,0.83,0.2263,Positive,[],[]
"Electric vehicle&amp; new chemistry for India manufacturing,there is big scope of lithium for lithium ion battery but alternative chemistry is also existing for alternative to lithium so we have hope for new chemistry for mineral option,advancing chemistry in power generation,R&amp;D,GB. https://t.co/m8CLGrEE9k",0,1,2023-06-08 05:18:36+00:00,"['electric', 'vehicleamp', 'new', 'chemistry', 'india', 'manufacturingthere', 'big', 'scope', 'lithium', 'lithium', 'ion', 'battery', 'alternative', 'chemistry', 'also', 'existing', 'alternative', 'lithium', 'hope', 'new', 'chemistry', 'mineral', 'optionadvancing', 'chemistry', 'power', 'generationrampdgb']",0.0,0.104,0.896,0.4404,Positive,[],['india']
