category,published_at,source,text,title,url,preprocessed_text,sentiment_neg,sentiment_pos,sentiment_neutral,sentiment,sentiment_group,ORG_entities,GPE_entities
general,2023-06-28T19:55:55+00:00,newswise,"Researchers used neutrons to peer inside a working solid-state battery and discovered that its excellent performance results from an extremely thin layer, across which charged lithium atoms quickly flow as they move from anode to cathode and blend into a solid electrolyte.",Neutrons look inside working solid-state battery to discover its key to success,http://www.newswise.com/articles/view/794890/?sc=rssn,"['researcher', 'used', 'neutron', 'peer', 'inside', 'working', 'solidstate', 'battery', 'discovered', 'excellent', 'performance', 'result', 'extremely', 'thin', 'layer', 'across', 'charged', 'lithium', 'atom', 'quickly', 'flow', 'move', 'anode', 'cathode', 'blend', 'solid', 'electrolyte']",0.058,0.17,0.772,0.5423,Positive,[],[]
general,2023-06-07T11:00:03+00:00,4-traders,"(marketscreener.com) PENA selects Palantir Foundry to operationalize data and introduce automated efficienciesDENVER, June 7, 2023 /PRNewswire/ -- Palantir Technologies Inc. and Panasonic Energy Co., Ltd., a Panasonic Group Company, a global leader in high-quality lithium-ion batteries, today announced a multi-year partnership to deliver an operations ""Smart...https://www.marketscreener.com/quote/stock/PALANTIR-TECHNOLOGIES-INC-113108869/news/Palantir-and-Panasonic-Energy-of-North-America-sign-multi-year-agreement-44060193/?utm_medium=RSS&utm_content=20230607",Palantir and Panasonic Energy of North America sign multi-year agreement,https://www.marketscreener.com/quote/stock/PALANTIR-TECHNOLOGIES-INC-113108869/news/Palantir-and-Panasonic-Energy-of-North-America-sign-multi-year-agreement-44060193/?utm_medium=RSS&utm_content=20230607,"['marketscreenercom', 'pena', 'selects', 'palantir', 'foundry', 'operationalize', 'data', 'introduce', 'automated', 'efficienciesdenver', 'june', '7', '2023', 'prnewswire', 'palantir', 'technology', 'inc', 'panasonic', 'energy', 'co', 'ltd', 'panasonic', 'group', 'company', 'global', 'leader', 'highquality', 'lithiumion', 'battery', 'today', 'announced', 'multiyear', 'partnership', 'deliver', 'operation', 'smart']",0.0,0.127,0.873,0.5859,Positive,['palantir technology inc panasonic energy co ltd panasonic group'],[]
general,2023-06-05T06:36:43+00:00,americanbankingnews,Tronox (NYSE:TROX) and Lithium &#038; Boron Technology (OTCMKTS:LBTI) Critical Survey,Tronox (NYSE:TROX) and Lithium &#038; Boron Technology (OTCMKTS:LBTI) Critical Survey,https://www.americanbankingnews.com/2023/06/05/tronox-nysetrox-and-lithium-boron-technology-otcmktslbti-critical-survey.html,"['tronox', 'nysetrox', 'lithium', '038', 'boron', 'technology', 'otcmktslbti', 'critical', 'survey']",0.223,0.0,0.777,-0.3182,Negative,['nysetrox lithium'],[]
general,2023-06-29T06:55:09+00:00,resourceinvestingnews,"Atlantic Lithium Limited (AIM: ALL, ASX: A11, OTCQX: ALLIF, “Atlantic Lithium” or the “Company”), the African-focused lithium exploration and development company targeting to deliver Ghana’s first lithium mine, is pleased to announce its Definitive Feasibility Study (“DFS”) for the Ewoyaa Lithium Project (“Ewoyaa” or the “Project”) in Ghana, West Africa. DFS HIGHLIGHTS: 3.6 million tonnes (“Mt”) spodumene concentrate production over 12-year Life of Mine (“LOM”).Exceptional Project economics: Post-tax Net Present Value (“NPV8”) of US$1.5bn with free cash flow of...",DFS Confirms Project’s Economic Viability And Indicates Low Capital Intensity And Exceptional Profitability Potential,https://investingnews.com.au/dfs-confirms-projects-economic-viability-and-indicates-low-capital-intensity-and-exceptional-profitability-potential,"['atlantic', 'lithium', 'limited', 'aim', 'asx', 'a11', 'otcqx', 'allif', '“', 'atlantic', 'lithium', '”', '“', 'company', '”', 'africanfocused', 'lithium', 'exploration', 'development', 'company', 'targeting', 'deliver', 'ghana', '’', 'first', 'lithium', 'mine', 'pleased', 'announce', 'definitive', 'feasibility', 'study', '“', 'dfs', '”', 'ewoyaa', 'lithium', 'project', '“', 'ewoyaa', '”', '“', 'project', '”', 'ghana', 'west', 'africa', 'dfs', 'highlight', '36', 'million', 'tonne', '“', 'mt', '”', 'spodumene', 'concentrate', 'production', '12year', 'life', 'mine', '“', 'lom', '”', 'exceptional', 'project', 'economics', 'posttax', 'net', 'present', 'value', '“', 'npv8', '”', 'us15bn', 'free', 'cash', 'flow']",0.027,0.185,0.788,0.875,Positive,[],"['ghana', 'ghana', 'west africa']"
general,2023-06-25T08:56:41+00:00,americanbankingnews,Analyzing American Lithium (NASDAQ:AMLI) &#038; Augusta Gold (OTCMKTS:AUGG),Analyzing American Lithium (NASDAQ:AMLI) &#038; Augusta Gold (OTCMKTS:AUGG),https://www.americanbankingnews.com/2023/06/25/analyzing-american-lithium-nasdaqamli-augusta-gold-otcmktsaugg.html,"['analyzing', 'american', 'lithium', 'nasdaqamli', '038', 'augusta', 'gold', 'otcmktsaugg']",0.0,0.0,1.0,0.0,Neutral,['otcmktsaugg'],[]
general,2023-06-24T08:45:27+00:00,americanbankingnews,"Applied Minerals (OTCMKTS:AMNL &#8211; Get Rating) and Atlas Lithium (NASDAQ:ATLX &#8211; Get Rating) are both small-cap basic materials companies, but which is the superior investment? We will compare the two companies based on the strength of their dividends, risk, profitability, earnings, analyst recommendations, institutional ownership and valuation. Insider & Institutional Ownership 5.9% of Applied Minerals [&#8230;]",Comparing Applied Minerals (OTCMKTS:AMNL) & Atlas Lithium (NASDAQ:ATLX),https://www.americanbankingnews.com/2023/06/24/comparing-applied-minerals-otcmktsamnl-atlas-lithium-nasdaqatlx.html,"['applied', 'mineral', 'otcmktsamnl', '8211', 'get', 'rating', 'atlas', 'lithium', 'nasdaqatlx', '8211', 'get', 'rating', 'smallcap', 'basic', 'material', 'company', 'superior', 'investment', 'compare', 'two', 'company', 'based', 'strength', 'dividend', 'risk', 'profitability', 'earnings', 'analyst', 'recommendation', 'institutional', 'ownership', 'valuation', 'insider', 'institutional', 'ownership', '59', 'applied', 'mineral', '8230']",0.046,0.192,0.763,0.7717,Positive,[],[]
general,2023-06-27T06:12:42+00:00,etfdailynews,"Shares of Neo Lithium Corp. (OTCMKTS:NTTHF &#8211; Get Rating) shot up 0.4% during trading on Monday . The stock traded as high as $5.12 and last traded at $5.10. 67,500 shares traded hands during trading, a decline of 53% from the average session volume of 145,100 shares. The stock had previously closed at $5.08. Neo [&#8230;]",Neo Lithium (OTCMKTS:NTTHF) Trading Up 0.4%,https://www.etfdailynews.com/2023/06/27/neo-lithium-otcmktsntthf-trading-up-0-4-2/,"['share', 'neo', 'lithium', 'corp', 'otcmktsntthf', '8211', 'get', 'rating', 'shot', '04', 'trading', 'monday', 'stock', 'traded', 'high', '512', 'last', 'traded', '510', '67500', 'share', 'traded', 'hand', 'trading', 'decline', '53', 'average', 'session', 'volume', '145100', 'share', 'stock', 'previously', 'closed', '508', 'neo', '8230']",0.0,0.229,0.771,0.8316,Positive,[],[]
general,2023-06-07T15:02:02+00:00,4-traders,"(marketscreener.com) Attorney Advertising--Bronstein, Gewirtz &amp; Grossman, LLC notifies investors that a class action lawsuit has been filed against Atlas Lithium Corp. and certain of its officers, on behalf of all persons and entities that purchased or otherwise acquired Atlas Lithium securities between March 25, 2022 and May 3, 2023, . Such investors are...https://www.marketscreener.com/quote/stock/ATLAS-LITHIUM-CORPORATION-120795033/news/Bronstein-Gewirtz-Grossman-LLC-Notifies-Atlas-Lithium-Corp-ATLX-Investors-of-Class-Action-44062895/?utm_medium=RSS&utm_content=20230607","Bronstein, Gewirtz & Grossman, LLC Notifies Atlas Lithium Corp. (ATLX) Investors of Class Action",https://www.marketscreener.com/quote/stock/ATLAS-LITHIUM-CORPORATION-120795033/news/Bronstein-Gewirtz-Grossman-LLC-Notifies-Atlas-Lithium-Corp-ATLX-Investors-of-Class-Action-44062895/?utm_medium=RSS&utm_content=20230607,"['marketscreenercom', 'attorney', 'advertisingbronstein', 'gewirtz', 'amp', 'grossman', 'llc', 'notifies', 'investor', 'class', 'action', 'lawsuit', 'filed', 'atlas', 'lithium', 'corp', 'certain', 'officer', 'behalf', 'person', 'entity', 'purchased', 'otherwise', 'acquired', 'atlas', 'lithium', 'security', 'march', '25', '2022', 'may', '3', '2023', 'investor']",0.052,0.124,0.824,0.3818,Positive,['atlas lithium corp certain'],[]
general,2023-06-07T06:00:43+00:00,etfdailynews,"Lithium Americas Corp. (NYSE:LAC &#8211; Get Rating) has received an average recommendation of &#8220;Buy&#8221; from the nine research firms that are presently covering the company, MarketBeat Ratings reports. Six analysts have rated the stock with a buy rating. The average 1 year target price among brokerages that have covered the stock in the last year [&#8230;]",Lithium Americas Corp. (NYSE:LAC) Receives Average Rating of “Buy” from Brokerages,https://www.etfdailynews.com/2023/06/07/lithium-americas-corp-nyselac-receives-average-rating-of-buy-from-brokerages/,"['thium', 'america', 'corp', 'nyselac', '8211', 'get', 'rating', 'received', 'average', 'recommendation', '8220buy8221', 'nine', 'research', 'firm', 'presently', 'covering', 'company', 'marketbeat', 'rating', 'report', 'six', 'analyst', 'rated', 'stock', 'buy', 'rating', 'average', '1', 'year', 'target', 'price', 'among', 'brokerage', 'covered', 'stock', 'last', 'year', '8230']",0.0,0.0,1.0,0.0,Neutral,['thium america corp nyselac'],[]
general,2023-06-07T22:20:19+00:00,Herald,"Oliver Kazunga Senior Business Reporter UNITED Kingdom-based mining group, Marula Mining, has expanded its target areas of interest in Zimbabwe to copper mining, as it searches for attractive near-term mining opportunities in the country. The group is already working on plans to establish a value-added lithium operation in Bikita, Masvingo Province through its local subsidiary, Muchai [&#8230;]",UK mining firm Marula casts net wider in Zim,https://www.herald.co.zw/uk-mining-firm-marula-casts-net-wider-in-zim/,"['oliver', 'kazunga', 'senior', 'business', 'reporter', 'united', 'kingdombased', 'mining', 'group', 'marula', 'mining', 'expanded', 'target', 'area', 'interest', 'zimbabwe', 'copper', 'mining', 'search', 'attractive', 'nearterm', 'mining', 'opportunity', 'country', 'group', 'already', 'working', 'plan', 'establish', 'valueadded', 'lithium', 'operation', 'bikita', 'masvingo', 'province', 'local', 'subsidiary', 'muchai', '8230']",0.0,0.247,0.753,0.8885,Positive,[],[]
general,2023-06-29T00:49:07+00:00,midhudsonnews,"WARWICK – Fire in a new lithium battery storage facility in the Town of Warwick is under investigation by the company that is operating it – Convergent Energy and Power. The facility provides backup storage for Orange and Rockland Utilities. The facility, one of two in Warwick, is located on school property near the bus [&#8230;]",Battery storage company to investigate cause of fire,https://midhudsonnews.com/2023/06/28/battery-storage-company-to-investigate-cause-of-fire/,"['warwick', '–', 'fire', 'new', 'lithium', 'battery', 'storage', 'facility', 'town', 'warwick', 'investigation', 'company', 'operating', '–', 'convergent', 'energy', 'power', 'facility', 'provides', 'backup', 'storage', 'orange', 'rockland', 'utility', 'facility', 'one', 'two', 'warwick', 'located', 'school', 'property', 'near', 'bus', '8230']",0.07,0.061,0.87,-0.0772,Negative,[],[]
general,2023-06-08T10:06:46+00:00,etfdailynews,"Advisor Group Holdings Inc. lifted its stake in shares of Lithium Americas Corp. (NYSE:LAC &#8211; Get Rating) by 9.1% during the fourth quarter, Holdings Channel.com reports. The firm owned 116,082 shares of the company&#8217;s stock after acquiring an additional 9,726 shares during the period. Advisor Group Holdings Inc.&#8217;s holdings in Lithium Americas were worth $2,201,000 [&#8230;]",Lithium Americas Corp. (NYSE:LAC) Holdings Raised by Advisor Group Holdings Inc.,https://www.etfdailynews.com/2023/06/08/lithium-americas-corp-nyselac-holdings-raised-by-advisor-group-holdings-inc/,"['advisor', 'group', 'holding', 'inc', 'lifted', 'stake', 'share', 'lithium', 'america', 'corp', 'nyselac', '8211', 'get', 'rating', '91', 'fourth', 'quarter', 'holding', 'channelcom', 'report', 'firm', 'owned', '116082', 'share', 'company8217s', 'stock', 'acquiring', 'additional', '9726', 'share', 'period', 'advisor', 'group', 'holding', 'inc8217s', 'holding', 'lithium', 'america', 'worth', '2201000', '8230']",0.0,0.187,0.813,0.7579,Positive,"['advisor group holding inc', 'america corp nyselac', 'company8217s']",[]
general,2023-06-27T08:13:26+00:00,InterAksyon,"Nobel laureate John Goodenough, a pioneer in the development of lithium-ion batteries that today power millions of electric vehicles around the globe, died on Sunday just a month short of his 101st birthday. The American was “was a leader at the cutting edge of scientific research throughout the many decades of his career,&#8221; said Jay [&#8230;]The post John Goodenough, Nobel laureate and battery pioneer, dies at 100 appeared first on Interaksyon.","John Goodenough, Nobel laureate and battery pioneer, dies at 100",https://interaksyon.philstar.com/trends-spotlights/2023/06/27/254525/john-goodenough-nobel-laureate-and-battery-pioneer-dies-at-100/,"['obel', 'laureate', 'john', 'goodenough', 'pioneer', 'development', 'lithiumion', 'battery', 'today', 'power', 'million', 'electric', 'vehicle', 'around', 'globe', 'died', 'sunday', 'month', 'short', '101st', 'birthday', 'american', '“', 'leader', 'cutting', 'edge', 'scientific', 'research', 'throughout', 'many', 'decade', 'career8221', 'said', 'jay', '8230the', 'post', 'john', 'goodenough', 'nobel', 'laureate', 'battery', 'pioneer', 'dy', '100', 'appeared', 'first', 'interaksyo']",0.104,0.0,0.896,-0.6249,Negative,"['101st', 'career8221']",[]
general,2023-06-28T00:55:59+00:00,wtop,"RENO, Nev. (AP) — Lawyers for environmentalists and tribes urged a U.S. appeals court on Tuesday to overturn a judge&#8217;s&#8230;",Conservationists and tribes urge US appeals court to block Biden-backed Nevada lithium mine,https://wtop.com/animals-pets/2023/06/court-to-hear-appeal-over-biden-backed-nevada-lithium-mine-opposed-by-tribes-environmentalists/,"['reno', 'nev', 'ap', '—', 'lawyer', 'environmentalist', 'tribe', 'urged', 'u', 'appeal', 'court', 'tuesday', 'overturn', 'judge8217s8230']",0.0,0.0,1.0,0.0,Neutral,[],[]
general,2023-06-07T14:01:02+00:00,4-traders,"(marketscreener.com) Las Vegas, NV, June 07, 2023 -- Barrel Energy Inc., is pleased to announce it has signed an agreement with Kokanee Placer Two to acquire the &ldquo;Titan X Lithium Project&rdquo; in Tanzania. The new Titan X Lithium Project is located in northeastern Tanzania, a country rich in mineral wealth and active in the EV battery-material supply...https://www.marketscreener.com/quote/stock/BARREL-ENERGY-INC-120796623/news/Barrel-Enters-Agreement-for-Titan-X-Lithium-Project-in-Tanzania-44062366/?utm_medium=RSS&utm_content=20230607",Barrel Enters Agreement for Titan X Lithium Project in Tanzania,https://www.marketscreener.com/quote/stock/BARREL-ENERGY-INC-120796623/news/Barrel-Enters-Agreement-for-Titan-X-Lithium-Project-in-Tanzania-44062366/?utm_medium=RSS&utm_content=20230607,"['marketscreenercom', 'la', 'vega', 'nv', 'june', '07', '2023', 'barrel', 'energy', 'inc', 'pleased', 'announce', 'signed', 'agreement', 'kokanee', 'placer', 'two', 'acquire', 'ldquotitan', 'x', 'lithium', 'projectrdquo', 'tanzania', 'new', 'titan', 'x', 'lithium', 'project', 'located', 'northeastern', 'tanzania', 'country', 'rich', 'mineral', 'wealth', 'active', 'ev', 'batterymaterial', 'supply']",0.0,0.363,0.637,0.9493,Positive,['barrel energy inc'],['ldquotitan']
